NYT19981018.0084::23 NYT19981018.0084::24 1.0
NYT19981018.0091::11 NYT19981018.0079::1 1.0
NYT19981018.0089::4 NYT19981018.0079::29 1.0
NYT19981018.0065::0 NYT19981018.0079::29 1.0
NYT19981007.0302::96 NYT19981018.0079::29 1.0
NYT19981007.0302::92 NYT19981018.0079::29 1.0
NYT19981007.0302::145 NYT19981018.0079::29 1.0
NYT19981007.0302::84 NYT19981018.0079::29 1.0
NYT19981007.0302::130 NYT19981018.0079::29 1.0
NYT19981024.0043::22 NYT19981018.0079::29 1.0
NYT19981007.0302::155 NYT19981018.0079::29 1.0
NYT19981018.0089::33 NYT19981018.0079::29 1.0
NYT19981018.0089::35 NYT19981018.0079::29 1.0
NYT19981007.0302::46 NYT19981018.0079::29 1.0
NYT19981007.0302::178 NYT19981018.0079::29 1.0
NYT19981018.0089::24 NYT19981018.0079::29 1.0
NYT19981018.0089::16 NYT19981018.0079::29 1.0
NYT19981007.0302::22 NYT19981018.0079::29 1.0
NYT19981018.0065::59 NYT19981018.0079::29 1.0
NYT19981018.0089::86 NYT19981018.0079::29 1.0
NYT19981018.0065::55 NYT19981018.0079::29 1.0
NYT19981018.0084::6 NYT19981018.0079::29 1.0
NYT19981018.0089::71 NYT19981018.0079::29 1.0
NYT19981018.0089::54 NYT19981018.0079::29 1.0
NYT19981018.0065::49 NYT19981018.0079::29 1.0
NYT19981018.0065::43 NYT19981018.0079::29 1.0
NYT19981007.0302::114 NYT19981018.0079::29 1.0
NYT19981018.0079::43 NYT19981018.0079::29 1.0
NYT19981018.0091::26 NYT19981018.0079::29 1.0
NYT19981018.0079::49 NYT19981018.0079::29 1.0
NYT19981018.0079::55 NYT19981018.0079::29 1.0
NYT19981018.0091::36 NYT19981018.0079::29 1.0
NYT19981018.0079::59 NYT19981018.0079::29 1.0
NYT19981012.0400::24 NYT19981018.0079::29 1.0
NYT19981018.0079::0 NYT19981018.0079::29 1.0
NYT19981018.0091::14 NYT19981018.0079::29 1.0
NYT19981018.0091::0 NYT19981018.0079::29 1.0
NYT19981012.0400::0 NYT19981012.0400::1 1.0
NYT19981012.0400::1 NYT19981012.0400::2 1.0
NYT19981012.0400::4 NYT19981012.0400::5 1.0
NYT19981012.0400::7 NYT19981012.0400::8 1.0
NYT19981012.0400::10 NYT19981012.0400::11 1.0
NYT19981012.0400::13 NYT19981012.0400::14 1.0
NYT19981012.0400::18 NYT19981012.0400::19 1.0
NYT19981012.0400::22 NYT19981012.0400::23 1.0
NYT19981012.0400::27 NYT19981012.0400::28 1.0
NYT19981012.0400::29 NYT19981012.0400::30 1.0
NYT19981018.0079::4 NYT19981018.0079::5 1.0
NYT19981018.0079::7 NYT19981018.0079::8 1.0
NYT19981018.0079::8 NYT19981018.0079::9 1.0
NYT19981018.0079::11 NYT19981018.0079::12 1.0
NYT19981018.0079::15 NYT19981018.0079::16 1.0
NYT19981018.0079::17 NYT19981018.0079::18 1.0
NYT19981018.0079::19 NYT19981018.0079::20 1.0
NYT19981018.0079::20 NYT19981018.0079::21 1.0
NYT19981018.0079::31 NYT19981018.0079::32 1.0
NYT19981018.0079::32 NYT19981018.0079::33 1.0
NYT19981018.0079::33 NYT19981018.0079::34 1.0
NYT19981018.0079::37 NYT19981018.0079::38 1.0
NYT19981018.0079::39 NYT19981018.0079::40 1.0
NYT19981018.0079::40 NYT19981018.0079::41 1.0
NYT19981018.0079::42 NYT19981018.0079::43 1.0
NYT19981018.0079::43 NYT19981018.0079::44 1.0
NYT19981018.0079::44 NYT19981018.0079::45 1.0
NYT19981018.0079::49 NYT19981018.0079::50 1.0
NYT19981018.0079::51 NYT19981018.0079::52 1.0
NYT19981018.0079::54 NYT19981018.0079::55 1.0
NYT19981018.0079::55 NYT19981018.0079::56 1.0
NYT19981018.0089::0 NYT19981018.0089::1 1.0
NYT19981018.0089::2 NYT19981018.0089::3 1.0
NYT19981018.0089::4 NYT19981018.0089::5 1.0
NYT19981018.0089::5 NYT19981018.0089::6 1.0
NYT19981018.0089::12 NYT19981018.0089::13 1.0
NYT19981018.0089::14 NYT19981018.0089::15 1.0
NYT19981018.0089::18 NYT19981018.0089::19 1.0
NYT19981018.0089::20 NYT19981018.0089::21 1.0
NYT19981018.0089::39 NYT19981018.0089::40 1.0
NYT19981018.0089::40 NYT19981018.0089::41 1.0
NYT19981018.0089::41 NYT19981018.0089::42 1.0
NYT19981018.0089::42 NYT19981018.0089::43 1.0
NYT19981018.0089::43 NYT19981018.0089::44 1.0
NYT19981018.0089::48 NYT19981018.0089::49 1.0
NYT19981018.0089::51 NYT19981018.0089::52 1.0
NYT19981018.0089::53 NYT19981018.0089::54 1.0
NYT19981018.0089::60 NYT19981018.0089::61 1.0
NYT19981018.0089::62 NYT19981018.0089::63 1.0
NYT19981018.0089::69 NYT19981018.0089::70 1.0
NYT19981018.0089::70 NYT19981018.0089::71 1.0
NYT19981018.0089::72 NYT19981018.0089::73 1.0
NYT19981018.0089::77 NYT19981018.0089::78 1.0
NYT19981018.0089::80 NYT19981018.0089::81 1.0
NYT19981018.0089::84 NYT19981018.0089::85 1.0
NYT19981018.0089::89 NYT19981018.0089::90 1.0
NYT19981018.0089::90 NYT19981018.0089::91 1.0
NYT19981018.0065::4 NYT19981018.0065::5 1.0
NYT19981018.0065::7 NYT19981018.0065::8 1.0
NYT19981018.0065::8 NYT19981018.0065::9 1.0
NYT19981018.0065::11 NYT19981018.0065::12 1.0
NYT19981018.0065::15 NYT19981018.0065::16 1.0
NYT19981018.0065::17 NYT19981018.0065::18 1.0
NYT19981018.0065::19 NYT19981018.0065::20 1.0
NYT19981018.0065::20 NYT19981018.0065::21 1.0
NYT19981018.0065::31 NYT19981018.0065::32 1.0
NYT19981018.0065::32 NYT19981018.0065::33 1.0
NYT19981018.0065::33 NYT19981018.0065::34 1.0
NYT19981018.0065::37 NYT19981018.0065::38 1.0
NYT19981018.0065::39 NYT19981018.0065::40 1.0
NYT19981018.0065::40 NYT19981018.0065::41 1.0
NYT19981018.0065::42 NYT19981018.0065::43 1.0
NYT19981018.0065::43 NYT19981018.0065::44 1.0
NYT19981018.0065::44 NYT19981018.0065::45 1.0
NYT19981018.0065::49 NYT19981018.0065::50 1.0
NYT19981018.0065::51 NYT19981018.0065::52 1.0
NYT19981018.0065::54 NYT19981018.0065::55 1.0
NYT19981018.0065::55 NYT19981018.0065::56 1.0
NYT19981007.0302::7 NYT19981007.0302::8 1.0
NYT19981007.0302::11 NYT19981007.0302::12 1.0
NYT19981007.0302::12 NYT19981007.0302::13 1.0
NYT19981007.0302::16 NYT19981007.0302::17 1.0
NYT19981007.0302::26 NYT19981007.0302::27 1.0
NYT19981007.0302::32 NYT19981007.0302::33 1.0
NYT19981007.0302::42 NYT19981007.0302::43 1.0
NYT19981007.0302::46 NYT19981007.0302::47 1.0
NYT19981007.0302::51 NYT19981007.0302::52 1.0
NYT19981007.0302::52 NYT19981007.0302::53 1.0
NYT19981007.0302::53 NYT19981007.0302::54 1.0
NYT19981007.0302::58 NYT19981007.0302::59 1.0
NYT19981007.0302::62 NYT19981007.0302::63 1.0
NYT19981007.0302::63 NYT19981007.0302::64 1.0
NYT19981007.0302::67 NYT19981007.0302::68 1.0
NYT19981007.0302::72 NYT19981007.0302::73 1.0
NYT19981007.0302::75 NYT19981007.0302::76 1.0
NYT19981007.0302::77 NYT19981007.0302::78 1.0
NYT19981007.0302::86 NYT19981007.0302::87 1.0
NYT19981007.0302::87 NYT19981007.0302::88 1.0
NYT19981007.0302::88 NYT19981007.0302::89 1.0
NYT19981007.0302::92 NYT19981007.0302::93 1.0
NYT19981007.0302::100 NYT19981007.0302::101 1.0
NYT19981007.0302::101 NYT19981007.0302::102 1.0
NYT19981007.0302::107 NYT19981007.0302::108 1.0
NYT19981007.0302::122 NYT19981007.0302::123 1.0
NYT19981007.0302::123 NYT19981007.0302::124 1.0
NYT19981007.0302::125 NYT19981007.0302::126 1.0
NYT19981007.0302::128 NYT19981007.0302::129 1.0
NYT19981007.0302::131 NYT19981007.0302::132 1.0
NYT19981007.0302::132 NYT19981007.0302::133 1.0
NYT19981007.0302::133 NYT19981007.0302::134 1.0
NYT19981007.0302::141 NYT19981007.0302::142 1.0
NYT19981007.0302::144 NYT19981007.0302::145 1.0
NYT19981007.0302::146 NYT19981007.0302::147 1.0
NYT19981007.0302::149 NYT19981007.0302::150 1.0
NYT19981007.0302::151 NYT19981007.0302::152 1.0
NYT19981007.0302::155 NYT19981007.0302::156 1.0
NYT19981007.0302::159 NYT19981007.0302::160 1.0
NYT19981007.0302::164 NYT19981007.0302::165 1.0
NYT19981007.0302::169 NYT19981007.0302::170 1.0
NYT19981007.0302::170 NYT19981007.0302::171 1.0
NYT19981007.0302::178 NYT19981007.0302::179 1.0
NYT19981007.0302::180 NYT19981007.0302::181 1.0
NYT19981007.0302::190 NYT19981007.0302::191 1.0
NYT19981007.0302::192 NYT19981007.0302::193 1.0
NYT19981007.0302::197 NYT19981007.0302::198 1.0
NYT19981007.0302::199 NYT19981007.0302::200 1.0
NYT19981007.0302::212 NYT19981007.0302::213 1.0
NYT19981018.0084::3 NYT19981018.0084::4 1.0
NYT19981018.0084::7 NYT19981018.0084::8 1.0
NYT19981018.0084::9 NYT19981018.0084::10 1.0
NYT19981018.0084::10 NYT19981018.0084::11 1.0
NYT19981018.0084::15 NYT19981018.0084::16 1.0
NYT19981009.0282::1 NYT19981009.0282::2 1.0
NYT19981009.0282::9 NYT19981009.0282::10 1.0
NYT19981009.0282::12 NYT19981009.0282::13 1.0
NYT19981009.0282::13 NYT19981009.0282::14 1.0
NYT19981009.0282::15 NYT19981009.0282::16 1.0
NYT19981009.0282::16 NYT19981009.0282::17 1.0
NYT19981018.0093::3 NYT19981018.0093::4 1.0
NYT19981024.0043::1 NYT19981024.0043::2 1.0
NYT19981024.0043::2 NYT19981024.0043::3 1.0
NYT19981024.0043::6 NYT19981024.0043::7 1.0
NYT19981024.0043::7 NYT19981024.0043::8 1.0
NYT19981024.0043::9 NYT19981024.0043::10 1.0
NYT19981024.0043::21 NYT19981024.0043::22 1.0
NYT19981024.0043::22 NYT19981024.0043::23 1.0
NYT19981024.0043::25 NYT19981024.0043::26 1.0
NYT19981024.0043::36 NYT19981024.0043::37 1.0
NYT19981018.0091::2 NYT19981018.0091::3 1.0
NYT19981018.0091::4 NYT19981018.0091::5 1.0
NYT19981018.0091::5 NYT19981018.0091::6 1.0
NYT19981018.0091::10 NYT19981018.0091::11 1.0
NYT19981018.0091::11 NYT19981018.0091::12 1.0
NYT19981018.0091::13 NYT19981018.0091::14 1.0
NYT19981018.0091::14 NYT19981018.0091::15 1.0
NYT19981018.0091::17 NYT19981018.0091::18 1.0
NYT19981018.0091::22 NYT19981018.0091::23 1.0
NYT19981018.0091::24 NYT19981018.0091::25 1.0
NYT19981018.0091::25 NYT19981018.0091::26 1.0
NYT19981018.0091::34 NYT19981018.0091::35 1.0
NYT19981018.0091::36 NYT19981018.0091::37 1.0
NYT19981018.0091::38 NYT19981018.0091::39 1.0
NYT19981018.0091::39 NYT19981018.0091::40 1.0
NYT19981018.0091::40 NYT19981018.0091::41 1.0
NYT19981018.0091::41 NYT19981018.0091::42 1.0
NYT19981018.0091::44 NYT19981018.0091::45 1.0
NYT19981018.0091::47 NYT19981018.0091::48 1.0
NYT19981018.0091::48 NYT19981018.0091::49 1.0
NYT19981012.0400::0 NYT19981012.0400::1 1.0
NYT19981012.0400::0 NYT19981012.0400::1 1.0
NYT19981012.0400::0 NYT19981012.0400::1 1.0
NYT19981012.0400::2 NYT19981012.0400::3 1.0
NYT19981012.0400::2 NYT19981012.0400::3 1.0
NYT19981012.0400::3 NYT19981012.0400::4 1.0
NYT19981012.0400::4 NYT19981012.0400::5 1.0
NYT19981012.0400::0 NYT19981012.0400::5 1.0
NYT19981012.0400::0 NYT19981012.0400::7 1.0
NYT19981012.0400::7 NYT19981012.0400::8 1.0
NYT19981012.0400::7 NYT19981012.0400::8 1.0
NYT19981012.0400::8 NYT19981012.0400::9 1.0
NYT19981012.0400::10 NYT19981012.0400::11 1.0
NYT19981012.0400::11 NYT19981012.0400::12 1.0
NYT19981012.0400::11 NYT19981012.0400::12 1.0
NYT19981012.0400::10 NYT19981012.0400::15 1.0
NYT19981012.0400::0 NYT19981012.0400::15 1.0
NYT19981012.0400::0 NYT19981012.0400::16 1.0
NYT19981012.0400::10 NYT19981012.0400::16 1.0
NYT19981012.0400::13 NYT19981012.0400::16 1.0
NYT19981012.0400::0 NYT19981012.0400::17 1.0
NYT19981012.0400::10 NYT19981012.0400::17 1.0
NYT19981012.0400::13 NYT19981012.0400::17 1.0
NYT19981012.0400::17 NYT19981012.0400::18 1.0
NYT19981012.0400::18 NYT19981012.0400::19 1.0
NYT19981012.0400::19 NYT19981012.0400::20 1.0
NYT19981012.0400::0 NYT19981012.0400::22 1.0
NYT19981012.0400::10 NYT19981012.0400::22 1.0
NYT19981012.0400::13 NYT19981012.0400::22 1.0
NYT19981012.0400::0 NYT19981012.0400::22 1.0
NYT19981012.0400::4 NYT19981012.0400::22 1.0
NYT19981012.0400::19 NYT19981012.0400::22 1.0
NYT19981012.0400::21 NYT19981012.0400::22 1.0
NYT19981012.0400::0 NYT19981012.0400::23 1.0
NYT19981012.0400::1 NYT19981012.0400::23 1.0
NYT19981012.0400::2 NYT19981012.0400::23 1.0
NYT19981012.0400::3 NYT19981012.0400::23 1.0
NYT19981012.0400::4 NYT19981012.0400::23 1.0
NYT19981012.0400::6 NYT19981012.0400::23 1.0
NYT19981012.0400::8 NYT19981012.0400::23 1.0
NYT19981012.0400::12 NYT19981012.0400::23 1.0
NYT19981012.0400::15 NYT19981012.0400::23 1.0
NYT19981012.0400::16 NYT19981012.0400::23 1.0
NYT19981012.0400::18 NYT19981012.0400::23 1.0
NYT19981012.0400::19 NYT19981012.0400::23 1.0
NYT19981012.0400::20 NYT19981012.0400::23 1.0
NYT19981012.0400::23 NYT19981012.0400::24 1.0
NYT19981012.0400::24 NYT19981012.0400::25 1.0
NYT19981012.0400::10 NYT19981012.0400::26 1.0
NYT19981012.0400::25 NYT19981012.0400::26 1.0
NYT19981012.0400::25 NYT19981012.0400::26 1.0
NYT19981012.0400::0 NYT19981012.0400::27 1.0
NYT19981012.0400::10 NYT19981012.0400::27 1.0
NYT19981012.0400::13 NYT19981012.0400::27 1.0
NYT19981012.0400::25 NYT19981012.0400::27 1.0
NYT19981012.0400::26 NYT19981012.0400::27 1.0
NYT19981012.0400::27 NYT19981012.0400::28 1.0
NYT19981018.0079::0 NYT19981018.0079::1 1.0
NYT19981018.0079::0 NYT19981018.0079::2 1.0
NYT19981018.0079::0 NYT19981018.0079::3 1.0
NYT19981018.0079::2 NYT19981018.0079::3 1.0
NYT19981018.0079::0 NYT19981018.0079::4 1.0
NYT19981018.0079::3 NYT19981018.0079::4 1.0
NYT19981018.0079::0 NYT19981018.0079::6 1.0
NYT19981018.0079::4 NYT19981018.0079::6 1.0
NYT19981018.0079::5 NYT19981018.0079::6 1.0
NYT19981018.0079::6 NYT19981018.0079::7 1.0
NYT19981018.0079::8 NYT19981018.0079::9 1.0
NYT19981018.0079::7 NYT19981018.0079::9 1.0
NYT19981018.0079::9 NYT19981018.0079::10 1.0
NYT19981018.0079::9 NYT19981018.0079::10 1.0
NYT19981018.0079::7 NYT19981018.0079::12 1.0
NYT19981018.0079::6 NYT19981018.0079::13 1.0
NYT19981018.0079::9 NYT19981018.0079::13 1.0
NYT19981018.0079::11 NYT19981018.0079::13 1.0
NYT19981018.0079::0 NYT19981018.0079::13 1.0
NYT19981018.0079::4 NYT19981018.0079::13 1.0
NYT19981018.0079::12 NYT19981018.0079::13 1.0
NYT19981018.0079::14 NYT19981018.0079::15 1.0
NYT19981018.0079::15 NYT19981018.0079::16 1.0
NYT19981018.0079::16 NYT19981018.0079::17 1.0
NYT19981018.0079::16 NYT19981018.0079::17 1.0
NYT19981018.0079::17 NYT19981018.0079::18 1.0
NYT19981018.0079::21 NYT19981018.0079::22 1.0
NYT19981018.0079::0 NYT19981018.0079::23 1.0
NYT19981018.0079::2 NYT19981018.0079::23 1.0
NYT19981018.0079::3 NYT19981018.0079::23 1.0
NYT19981018.0079::4 NYT19981018.0079::23 1.0
NYT19981018.0079::6 NYT19981018.0079::23 1.0
NYT19981018.0079::9 NYT19981018.0079::23 1.0
NYT19981018.0079::11 NYT19981018.0079::23 1.0
NYT19981018.0079::12 NYT19981018.0079::23 1.0
NYT19981018.0079::17 NYT19981018.0079::23 1.0
NYT19981018.0079::18 NYT19981018.0079::23 1.0
NYT19981018.0079::20 NYT19981018.0079::23 1.0
NYT19981018.0079::0 NYT19981018.0079::28 1.0
NYT19981018.0079::2 NYT19981018.0079::28 1.0
NYT19981018.0079::3 NYT19981018.0079::28 1.0
NYT19981018.0079::4 NYT19981018.0079::28 1.0
NYT19981018.0079::6 NYT19981018.0079::28 1.0
NYT19981018.0079::9 NYT19981018.0079::28 1.0
NYT19981018.0079::11 NYT19981018.0079::28 1.0
NYT19981018.0079::12 NYT19981018.0079::28 1.0
NYT19981018.0079::17 NYT19981018.0079::28 1.0
NYT19981018.0079::18 NYT19981018.0079::28 1.0
NYT19981018.0079::20 NYT19981018.0079::28 1.0
NYT19981018.0079::23 NYT19981018.0079::28 1.0
NYT19981018.0079::24 NYT19981018.0079::28 1.0
NYT19981018.0079::26 NYT19981018.0079::28 1.0
NYT19981018.0079::28 NYT19981018.0079::29 1.0
NYT19981018.0079::0 NYT19981018.0079::33 1.0
NYT19981018.0079::1 NYT19981018.0079::33 1.0
NYT19981018.0079::30 NYT19981018.0079::33 1.0
NYT19981018.0079::32 NYT19981018.0079::33 1.0
NYT19981018.0079::33 NYT19981018.0079::34 1.0
NYT19981018.0079::34 NYT19981018.0079::35 1.0
NYT19981018.0079::35 NYT19981018.0079::36 1.0
NYT19981018.0079::37 NYT19981018.0079::38 1.0
NYT19981018.0079::9 NYT19981018.0079::41 1.0
NYT19981018.0079::13 NYT19981018.0079::41 1.0
NYT19981018.0079::0 NYT19981018.0079::41 1.0
NYT19981018.0079::1 NYT19981018.0079::41 1.0
NYT19981018.0079::30 NYT19981018.0079::41 1.0
NYT19981018.0079::32 NYT19981018.0079::41 1.0
NYT19981018.0079::40 NYT19981018.0079::41 1.0
NYT19981018.0079::44 NYT19981018.0079::45 1.0
NYT19981018.0079::0 NYT19981018.0079::45 1.0
NYT19981018.0079::4 NYT19981018.0079::45 1.0
NYT19981018.0079::43 NYT19981018.0079::45 1.0
NYT19981018.0079::45 NYT19981018.0079::46 1.0
NYT19981018.0079::48 NYT19981018.0079::49 1.0
NYT19981018.0079::0 NYT19981018.0079::50 1.0
NYT19981018.0079::1 NYT19981018.0079::50 1.0
NYT19981018.0079::30 NYT19981018.0079::50 1.0
NYT19981018.0079::32 NYT19981018.0079::50 1.0
NYT19981018.0079::40 NYT19981018.0079::50 1.0
NYT19981018.0079::44 NYT19981018.0079::50 1.0
NYT19981018.0079::48 NYT19981018.0079::50 1.0
NYT19981018.0079::50 NYT19981018.0079::51 1.0
NYT19981018.0079::50 NYT19981018.0079::51 1.0
NYT19981018.0079::24 NYT19981018.0079::51 1.0
NYT19981018.0079::36 NYT19981018.0079::51 1.0
NYT19981018.0079::54 NYT19981018.0079::55 1.0
NYT19981018.0079::43 NYT19981018.0079::56 1.0
NYT19981018.0079::55 NYT19981018.0079::56 1.0
NYT19981018.0089::2 NYT19981018.0089::3 1.0
NYT19981018.0089::0 NYT19981018.0089::3 1.0
NYT19981018.0089::3 NYT19981018.0089::4 1.0
NYT19981018.0089::4 NYT19981018.0089::5 1.0
NYT19981018.0089::4 NYT19981018.0089::5 1.0
NYT19981018.0089::4 NYT19981018.0089::5 1.0
NYT19981018.0089::6 NYT19981018.0089::7 1.0
NYT19981018.0089::7 NYT19981018.0089::8 1.0
NYT19981018.0089::7 NYT19981018.0089::8 1.0
NYT19981018.0089::13 NYT19981018.0089::14 1.0
NYT19981018.0089::7 NYT19981018.0089::15 1.0
NYT19981018.0089::14 NYT19981018.0089::15 1.0
NYT19981018.0089::15 NYT19981018.0089::16 1.0
NYT19981018.0089::16 NYT19981018.0089::17 1.0
NYT19981018.0089::19 NYT19981018.0089::20 1.0
NYT19981018.0089::0 NYT19981018.0089::21 1.0
NYT19981018.0089::20 NYT19981018.0089::21 1.0
NYT19981018.0089::21 NYT19981018.0089::22 1.0
NYT19981018.0089::0 NYT19981018.0089::23 1.0
NYT19981018.0089::21 NYT19981018.0089::24 1.0
NYT19981018.0089::23 NYT19981018.0089::24 1.0
NYT19981018.0089::0 NYT19981018.0089::35 1.0
NYT19981018.0089::20 NYT19981018.0089::35 1.0
NYT19981018.0089::35 NYT19981018.0089::36 1.0
NYT19981018.0089::23 NYT19981018.0089::39 1.0
NYT19981018.0089::30 NYT19981018.0089::40 1.0
NYT19981018.0089::33 NYT19981018.0089::40 1.0
NYT19981018.0089::34 NYT19981018.0089::40 1.0
NYT19981018.0089::37 NYT19981018.0089::40 1.0
NYT19981018.0089::38 NYT19981018.0089::40 1.0
NYT19981018.0089::4 NYT19981018.0089::40 1.0
NYT19981018.0089::34 NYT19981018.0089::40 1.0
NYT19981018.0089::31 NYT19981018.0089::41 1.0
NYT19981018.0089::35 NYT19981018.0089::41 1.0
NYT19981018.0089::30 NYT19981018.0089::41 1.0
NYT19981018.0089::30 NYT19981018.0089::42 1.0
NYT19981018.0089::33 NYT19981018.0089::42 1.0
NYT19981018.0089::34 NYT19981018.0089::42 1.0
NYT19981018.0089::37 NYT19981018.0089::42 1.0
NYT19981018.0089::38 NYT19981018.0089::42 1.0
NYT19981018.0089::21 NYT19981018.0089::43 1.0
NYT19981018.0089::25 NYT19981018.0089::43 1.0
NYT19981018.0089::28 NYT19981018.0089::43 1.0
NYT19981018.0089::30 NYT19981018.0089::43 1.0
NYT19981018.0089::35 NYT19981018.0089::43 1.0
NYT19981018.0089::21 NYT19981018.0089::44 1.0
NYT19981018.0089::25 NYT19981018.0089::44 1.0
NYT19981018.0089::28 NYT19981018.0089::44 1.0
NYT19981018.0089::30 NYT19981018.0089::44 1.0
NYT19981018.0089::35 NYT19981018.0089::44 1.0
NYT19981018.0089::23 NYT19981018.0089::45 1.0
NYT19981018.0089::4 NYT19981018.0089::47 1.0
NYT19981018.0089::8 NYT19981018.0089::47 1.0
NYT19981018.0089::18 NYT19981018.0089::47 1.0
NYT19981018.0089::19 NYT19981018.0089::47 1.0
NYT19981018.0089::24 NYT19981018.0089::47 1.0
NYT19981018.0089::28 NYT19981018.0089::47 1.0
NYT19981018.0089::31 NYT19981018.0089::47 1.0
NYT19981018.0089::35 NYT19981018.0089::47 1.0
NYT19981018.0089::39 NYT19981018.0089::47 1.0
NYT19981018.0089::40 NYT19981018.0089::47 1.0
NYT19981018.0089::19 NYT19981018.0089::49 1.0
NYT19981018.0089::23 NYT19981018.0089::49 1.0
NYT19981018.0089::39 NYT19981018.0089::51 1.0
NYT19981018.0089::51 NYT19981018.0089::52 1.0
NYT19981018.0089::7 NYT19981018.0089::53 1.0
NYT19981018.0089::18 NYT19981018.0089::55 1.0
NYT19981018.0089::51 NYT19981018.0089::55 1.0
NYT19981018.0089::55 NYT19981018.0089::56 1.0
NYT19981018.0089::57 NYT19981018.0089::58 1.0
NYT19981018.0089::18 NYT19981018.0089::58 1.0
NYT19981018.0089::51 NYT19981018.0089::58 1.0
NYT19981018.0089::30 NYT19981018.0089::58 1.0
NYT19981018.0089::33 NYT19981018.0089::58 1.0
NYT19981018.0089::34 NYT19981018.0089::58 1.0
NYT19981018.0089::37 NYT19981018.0089::58 1.0
NYT19981018.0089::38 NYT19981018.0089::58 1.0
NYT19981018.0089::15 NYT19981018.0089::59 1.0
NYT19981018.0089::58 NYT19981018.0089::59 1.0
NYT19981018.0089::15 NYT19981018.0089::61 1.0
NYT19981018.0089::58 NYT19981018.0089::61 1.0
NYT19981018.0089::61 NYT19981018.0089::62 1.0
NYT19981018.0089::30 NYT19981018.0089::63 1.0
NYT19981018.0089::33 NYT19981018.0089::63 1.0
NYT19981018.0089::34 NYT19981018.0089::63 1.0
NYT19981018.0089::37 NYT19981018.0089::63 1.0
NYT19981018.0089::38 NYT19981018.0089::63 1.0
NYT19981018.0089::59 NYT19981018.0089::63 1.0
NYT19981018.0089::60 NYT19981018.0089::63 1.0
NYT19981018.0089::40 NYT19981018.0089::66 1.0
NYT19981018.0089::45 NYT19981018.0089::66 1.0
NYT19981018.0089::66 NYT19981018.0089::67 1.0
NYT19981018.0089::0 NYT19981018.0089::70 1.0
NYT19981018.0089::27 NYT19981018.0089::70 1.0
NYT19981018.0089::49 NYT19981018.0089::70 1.0
NYT19981018.0089::54 NYT19981018.0089::70 1.0
NYT19981018.0089::0 NYT19981018.0089::70 1.0
NYT19981018.0089::20 NYT19981018.0089::70 1.0
NYT19981018.0089::0 NYT19981018.0089::71 1.0
NYT19981018.0089::20 NYT19981018.0089::71 1.0
NYT19981018.0089::18 NYT19981018.0089::72 1.0
NYT19981018.0089::19 NYT19981018.0089::72 1.0
NYT19981018.0089::61 NYT19981018.0089::72 1.0
NYT19981018.0089::53 NYT19981018.0089::73 1.0
NYT19981018.0089::70 NYT19981018.0089::73 1.0
NYT19981018.0089::23 NYT19981018.0089::73 1.0
NYT19981018.0089::18 NYT19981018.0089::76 1.0
NYT19981018.0089::51 NYT19981018.0089::76 1.0
NYT19981018.0089::77 NYT19981018.0089::78 1.0
NYT19981018.0089::25 NYT19981018.0089::79 1.0
NYT19981018.0089::57 NYT19981018.0089::79 1.0
NYT19981018.0089::69 NYT19981018.0089::79 1.0
NYT19981018.0089::4 NYT19981018.0089::79 1.0
NYT19981018.0089::34 NYT19981018.0089::79 1.0
NYT19981018.0089::74 NYT19981018.0089::79 1.0
NYT19981018.0089::0 NYT19981018.0089::84 1.0
NYT19981018.0089::20 NYT19981018.0089::84 1.0
NYT19981018.0089::53 NYT19981018.0089::84 1.0
NYT19981018.0089::70 NYT19981018.0089::84 1.0
NYT19981018.0089::84 NYT19981018.0089::85 1.0
NYT19981018.0089::23 NYT19981018.0089::85 1.0
NYT19981018.0089::31 NYT19981018.0089::85 1.0
NYT19981018.0089::35 NYT19981018.0089::85 1.0
NYT19981018.0089::39 NYT19981018.0089::85 1.0
NYT19981018.0089::41 NYT19981018.0089::85 1.0
NYT19981018.0089::45 NYT19981018.0089::85 1.0
NYT19981018.0089::63 NYT19981018.0089::85 1.0
NYT19981018.0089::64 NYT19981018.0089::85 1.0
NYT19981018.0089::68 NYT19981018.0089::85 1.0
NYT19981018.0089::74 NYT19981018.0089::85 1.0
NYT19981018.0089::83 NYT19981018.0089::85 1.0
NYT19981018.0089::84 NYT19981018.0089::85 1.0
NYT19981018.0089::86 NYT19981018.0089::87 1.0
NYT19981018.0089::30 NYT19981018.0089::89 1.0
NYT19981018.0089::33 NYT19981018.0089::89 1.0
NYT19981018.0089::34 NYT19981018.0089::89 1.0
NYT19981018.0089::37 NYT19981018.0089::89 1.0
NYT19981018.0089::38 NYT19981018.0089::89 1.0
NYT19981018.0089::59 NYT19981018.0089::89 1.0
NYT19981018.0089::60 NYT19981018.0089::89 1.0
NYT19981018.0089::65 NYT19981018.0089::89 1.0
NYT19981018.0089::85 NYT19981018.0089::89 1.0
NYT19981018.0089::31 NYT19981018.0089::90 1.0
NYT19981018.0089::35 NYT19981018.0089::90 1.0
NYT19981018.0065::0 NYT19981018.0065::1 1.0
NYT19981018.0065::0 NYT19981018.0065::2 1.0
NYT19981018.0065::0 NYT19981018.0065::3 1.0
NYT19981018.0065::2 NYT19981018.0065::3 1.0
NYT19981018.0065::0 NYT19981018.0065::4 1.0
NYT19981018.0065::3 NYT19981018.0065::4 1.0
